,购买金额,累计购买金额
4631,795.95,4163.774
4632,86.38,3550.196
4633,429.94,3000.99
4634,53.98,1063.99
4635,516.97,1294.99
4636,35.98,3093.47
4637,653.98,11597.9
4638,623.35,11597.9
4639,538.97,4204.797
4640,321.71,1873.07
4641,129.99,2074.444
4642,94.99,977.04
4643,58.12,0.0
4644,959.16,1390.78
4645,115.99,2392.2
4646,88.17,948.077
4647,126.97,1479.351
4648,348.18,2166.2
4649,1895.63,667.637
4650,30.99,1430.07
4651,4124.33,7995.812
4652,49.98,1004.0
4653,142.97,1296.074
4654,883.14,2804.09
4655,1549.55,6416.949
4656,499.99,2114.49
4657,232.95,5.9
4658,239.0,2126.381
4659,557.552,4164.49
4660,410.573,2123.994
4661,17.99,460.6
4662,2695.56,5773.328
4663,21.99,1417.144
4664,590.96,2533.27
4665,71.18,1406.451
4666,50.97,572.614
4667,878.96,1585.94
4668,19.99,11597.9
4669,82.97,5346.771
4670,242.98,1251.36
4671,469.41,2440.99
4672,1177.97,3907.847
4673,299.99,5571.471
4674,143.98,8.0
4675,348.0,3414.94
4676,16.98,511.99
4677,130.95,1949.801
4678,588.97,3922.982
4679,89.99,1337.32
4680,114.58,2329.78
4681,9.99,8157.269
4682,59.49,699.31
4683,1149.77,996.12
4684,350.0,3243.087
4685,653.96,3266.632
4686,988.97,11597.9
4687,1000.2,11597.9
4688,299.99,2927.061
4689,1267.17,11597.9
4690,89.99,899.99
4691,229.0,7778.607
4692,279.98,8686.99
4693,51.97,2303.28
4694,37.98,828.554
4695,30.99,758.577
4696,239.0,0.0
4697,54.99,2680.072
4698,32.99,0.0
4699,958.86,0.0
4700,239.0,5201.15
4701,239.0,1064.68
4702,598.4,3640.87
4703,1646.98,3865.94
4704,2062.33,1100.99
4705,66.98,616.214
4706,57.98,393.84
4707,129.99,69.99
4708,277.99,0.0
4709,119.99,724.692
4710,333.99,0.0
4711,286.93,2863.834
4712,499.99,814.21
4713,209.97,6484.861
4714,567.99,6972.31
4715,239.0,3012.71
4716,65.98,1402.944
4717,64.99,0.0
4718,109.95,2043.107
4719,262.99,11.98
4720,97.97,2421.94
4721,44.99,1203.469
4722,59.99,1394.725
4723,109.95,2057.562
4724,1797.94,11597.9
4725,95.36,1280.43
4726,49.98,4036.593
4727,647.96,1653.19
4728,359.98,1201.274
4729,73.16,1842.27
4730,76.99,1124.03
4731,670.95,2055.17
4732,16.99,838.7
4733,383.99,1567.574
4734,612.95,2805.228
4735,898.0,614.99
4736,733.77,925.96
4737,16.99,1634.03
4738,109.99,647.99
4739,239.0,391.22
4740,68.98,2620.122
4741,59.99,0.0
4742,74.99,502.614
4743,89.95,1242.011
4744,84.99,1799.0
4745,229.99,3183.509
4746,205.98,827.875
4747,279.99,1971.941
4748,76.98,4492.13
4749,64.95,2030.985
4750,134.99,1988.81
4751,71.18,1654.55
4752,184.0,879.637
4753,66.98,1758.98
4754,61.98,1445.04
4755,110.0,2752.464
4756,73.96,129.99
4757,166.44,1415.43
4758,69.99,1962.727
4759,128.96,5169.33
4760,186.98,5138.094
4761,1056.26,2296.39
4762,39.98,2264.035
4763,66.98,1292.45
4764,39.99,2390.0
4765,400.02,2625.98
4766,259.98,1796.142
4767,116.0,1900.845
4768,372.39,2103.659
4769,38.94,2350.0
4770,128.97,3125.36
4771,129.95,7460.489
4772,224.02,613.41
4773,179.0,1531.96
4774,1370.94,7855.622
4775,429.99,10619.104
4776,0.9,5611.78
4777,216.67,1842.232
4778,948.97,863.98
4779,27.99,1610.621
4780,49.99,1326.5
4781,99.99,2958.0
4782,649.99,4065.9
4783,306.98,2691.564
4784,220.96,575.07
4785,838.99,2688.637
4786,75.98,1547.93
4787,75.99,282.25
4788,64.99,1211.99
4789,321.98,4206.926
4790,129.96,977.0
4791,91.87,94.99
4792,1614.52,3449.89
4793,372.39,2578.367
4794,53.18,1463.469
4795,43.19,3934.784
4796,53.18,608.97
4797,128.98,0.0
4798,842.94,1727.99
4799,294.98,3686.121
4800,30.99,569.709
4801,652.49,3392.72
4802,654.7,625.43
4803,55.97,2968.232
4804,26.99,863.0
4805,307.99,0.0
4806,399.99,1657.97
4807,1971.55,11483.644
4808,527.97,2770.665
4809,37.98,1176.0
4810,519.39,1297.43
4811,86.98,6591.504
4812,50.4,2116.81
4813,239.0,830.49
4814,50.97,1004.537
4815,507.99,1523.332
4816,1068.58,5031.941
4817,140.0,1230.61
4818,598.97,4944.484
4819,239.98,3514.46
4820,743.92,0.0
4821,31.99,652.877
4822,179.95,789.98
4823,168.98,3023.682
4824,602.51,6306.862
4825,54.97,2231.15
4826,327.21,515.57
4827,489.93,1135.5
4828,37.99,1762.037
4829,574.98,7545.314
4830,499.0,1946.464
4831,247.99,2444.252
4832,599.99,1800.85
4833,986.52,1608.539
4834,140.0,1466.992
4835,757.94,2578.534
4836,517.99,1060.594
4837,59.99,1930.794
4838,429.99,3376.532
4839,252.99,3684.824
4840,249.0,11597.9
4841,37.98,1465.67
4842,21.99,680.149
4843,29.99,0.0
4844,78.98,1738.611
4845,1864.98,11597.9
4846,43.19,2537.168
4847,460.97,6680.541
4848,521.98,74.94
4849,35.98,704.98
4850,849.98,1636.427
4851,149.99,2419.67
4852,30.99,580.95
4853,349.99,2479.003
4854,32.99,953.99
4855,419.95,49.0
4856,427.24,2387.82
4857,49.99,421.99
4858,119.98,2333.368
4859,19.99,1704.644
4860,55.97,2682.94
4861,69.99,129.99
4862,419.96,2811.974
4863,140.0,677.62
4864,39.98,1809.224
4865,307.85,0.0
4866,68.97,1844.004
4867,794.4,4005.438
4868,29.99,615.44
4869,74.98,4275.39
4870,27.99,1264.92
4871,274.95,8652.548
4872,53.98,107.1
4873,319.99,0.0
4874,99.17,2243.65
4875,387.99,0.0
4876,31.99,0.0
4877,51.97,653.99
4878,1843.19,1894.984
4879,1064.97,1689.61
4880,112.49,4017.812
4881,771.45,3372.312
4882,1273.95,1437.95
4883,1396.09,1877.216
4884,128.96,2601.442
4885,519.99,4877.557
4886,118.98,2425.797
4887,493.97,0.0
4888,618.97,1595.074
4889,55.98,575.982
4890,158.0,0.0
4891,1096.19,4576.158
4892,89.99,844.574
4893,33.99,1442.892
4894,14.99,7583.112
4895,359.0,7898.832
4896,87.26,1952.759
4897,101.96,1983.521
4898,699.46,3320.535
4899,1058.97,1968.487
4900,139.99,2155.12
4901,41.98,803.99
4902,111.96,1886.517
4903,99.99,961.5
4904,26.99,1051.0
4905,387.682,4482.863
4906,52.97,3519.18
4907,79.99,3282.748
4908,299.99,2003.882
4909,119.99,11597.9
4910,33.99,2.95
4911,1163.98,6037.791
4912,299.99,1727.0
4913,239.0,822.111
4914,45.58,2918.575
4915,1192.93,2001.9
4916,488.91,1666.29
4917,529.99,1849.964
4918,538.97,4363.26
4919,300.36,1487.714
4920,697.99,2977.442
4921,61.98,1680.98
4922,191.98,592.869
4923,130.06,1694.99
4924,93.96,559.614
4925,69.98,2217.935
4926,140.0,2132.96
4927,418.66,5134.98
4928,87.26,946.0
4929,547.98,4428.332
4930,105.26,2019.377
4931,34.99,15.85
4932,99.99,1724.94
4933,62.99,5.99
4934,128.0,1921.93
4935,274.36,210.97
4936,59.0,4382.603
4937,99.99,6752.686
4938,217.96,1697.322
4939,77.97,4.99
4940,287.97,35.7
4941,342.39,2286.15
4942,522.73,1531.492
4943,871.72,799.0
4944,228.0,526.99
4945,55.98,1103.544
4946,705.97,2167.48
4947,65.98,1381.72
4948,522.422,2080.786
4949,969.38,1240.97
4950,504.93,11152.62
4951,99.97,11597.9
4952,355.99,1035.925
4953,398.45,883.97
4954,239.0,1442.917
4955,983.94,11597.9
4956,141.98,5057.915
4957,59.99,1717.0
4958,189.99,827.98
4959,1290.55,1552.982
4960,87.26,1119.95
4961,174.54,1604.19
4962,2483.0,2581.99
4963,37.98,587.944
4964,299.99,0.0
4965,110.0,3751.264
4966,57.98,2450.59
4967,51.98,1634.68
4968,49.99,6247.931
4969,64.99,2800.06
4970,48.99,2720.424
4971,92.96,270.97
4972,27.99,787.56
4973,497.99,0.0
4974,577.1,4728.418
4975,32.99,958.8
4976,199.0,2194.39
4977,1665.37,4704.617
4978,2162.52,5024.754
4979,399.99,1212.98
4980,9.99,350.99
4981,258.0,2948.166
4982,115.98,3940.112
4983,995.3,8936.195
4984,39.98,637.076
4985,468.99,2805.18
4986,94.99,9829.929
4987,427.97,588.98
4988,1420.25,3257.98
4989,1242.96,1970.591
4990,102.96,1212.487
4991,79.99,998.97
4992,1039.98,11597.9
4993,349.98,3627.43
4994,1089.85,2376.2
4995,110.99,400.4
4996,763.82,6859.071
4997,101.96,757.14
4998,39.99,1003.885
4999,799.98,2053.98
5000,89.99,991.99
5001,33.99,1406.571
5002,93.96,1641.44
5003,73.96,1322.97
5004,287.46,1985.774
5005,203.98,8194.751
5006,115.96,1631.0
5007,338.35,781.99
5008,133.96,2373.824
5009,71.18,2398.599
5010,39.99,2820.557
5011,69.99,1118.78
5012,69.99,2167.98
5013,79.96,1023.509
5014,714.95,511.5
5015,174.97,2899.374
5016,175.99,1994.357
5017,56.0,1868.94
5018,87.26,2117.011
5019,78.26,843.002
5020,41.98,757.514
5021,588.97,6.99
5022,69.98,2089.144
5023,255.99,1719.48
5024,139.99,2397.97
5025,140.0,1737.64
5026,359.99,0.0
5027,178.99,1226.72
5028,347.98,1127.96
5029,519.16,3843.127
5030,140.0,1865.164
5031,1293.903,3002.58
5032,69.77,1100.98
5033,69.99,2055.92
5034,1098.0,2077.474
5035,35.98,1583.211
5036,89.99,5221.964
5037,66.98,1272.149
5038,101.67,2000.247
5039,239.0,3963.15
5040,31.98,1400.95
5041,19.99,705.002
5042,105.96,0.0
5043,576.97,11597.9
5044,499.99,2046.474
5045,549.98,2822.08
5046,220.96,926.947
5047,1697.99,2153.99
5048,567.41,4626.345
5049,399.99,1930.472
5050,947.97,11597.9
5051,439.99,1929.01
5052,66.98,2179.777
5053,99.17,1892.707
5054,16.98,1531.674
5055,65.98,2636.192
5056,52.98,2231.894
5057,504.93,2712.577
5058,96.99,551.412
5059,1469.88,9174.364
5060,333.98,4897.167
5061,39.98,663.187
5062,282.98,6262.387
5063,110.99,168.39
5064,227.99,1176.0
5065,190.916,2324.487
5066,69.99,279.24
5067,228.39,2827.91
5068,515.97,4732.011
5069,140.0,977.99
5070,839.61,1887.732
5071,239.0,981.99
5072,134.99,2621.784
5073,329.0,1249.0
5074,43.98,3220.33
5075,473.14,6842.662
5076,55.98,1042.77
5077,75.96,542.98
5078,2345.94,0.0
5079,823.48,5981.3
5080,99.99,2255.29
5081,179.0,1810.99
5082,69.99,7022.754
5083,745.51,1164.99
5084,188.98,3896.004
5085,49.92,2271.537
5086,66.98,1592.246
5087,239.0,519.99
5088,1261.47,3517.37
5089,97.97,238.99
5090,99.96,0.0
5091,629.98,1896.98
5092,149.99,622.43
5093,64.99,2533.55
5094,85.99,455.577
5095,1525.99,2946.096
5096,34.99,404.88
5097,171.98,1421.287
5098,249.99,2010.97
5099,1357.96,1708.3
5100,63.98,993.587
5101,588.97,1018.99
5102,229.19,539.99
5103,39.98,2041.322
5104,248.0,587.93
5105,710.57,355.99
5106,26.99,936.99
5107,83.87,4051.439
5108,1410.38,1042.334
5109,74.99,114.99
5110,27.99,5630.122
5111,61.98,1536.9
5112,599.96,11597.9
5113,56.0,1620.82
5114,69.97,3136.43
5115,115.99,1802.144
5116,115.99,1609.3
5117,78.98,1.95
5118,221.98,6551.697
5119,691.27,544.0
5120,718.97,5283.95
5121,76.97,381.74
5122,239.0,7579.462
5123,787.97,4505.265
5124,239.0,4668.582
5125,1268.51,1549.941
5126,66.98,3342.524
5127,66.98,639.577
5128,83.96,806.054
5129,140.0,670.83
5130,104.17,3644.27
5131,69.99,1984.65
5132,587.97,4650.112
5133,379.0,1597.604
5134,154.99,5419.359
5135,69.97,1900.82
5136,920.4,1300.27
5137,57.97,797.866
5138,79.0,719.25
5139,71.18,5774.711
5140,87.99,0.0
5141,112.0,3104.201
5142,55.97,609.614
5143,99.98,3870.157
5144,468.92,116.74
5145,1659.82,2441.644
5146,71.18,2031.571
5147,638.98,2025.554
5148,630.45,1011.97
5149,30.99,741.98
5150,239.0,6361.62
5151,87.26,2164.837
5152,499.99,2085.594
5153,26.99,2157.387
5154,71.18,5395.75
5155,1321.32,0.0
5156,72.99,4508.239
5157,208.95,2535.42
5158,239.0,2357.91
5159,1675.0,4291.412
5160,219.98,0.0
5161,35.98,2960.94
5162,71.96,4959.888
5163,1464.74,5182.452
5164,798.32,3692.18
5165,195.98,2705.98
5166,349.99,10088.286
5167,114.98,311.97
5168,753.25,1929.921
5169,79.99,1699.77
5170,30.99,1490.544
5171,55.98,1830.18
5172,83.06,139.99
5173,239.0,5190.417
5174,44.97,2232.432
5175,699.99,1209.98
5176,197.99,39.99
5177,497.739,950.0
5178,139.0,1886.831
5179,1547.97,11597.9
5180,26.99,0.0
5181,110.25,1717.341
5182,19.99,1038.414
5183,648.99,0.0
5184,478.99,528.99
5185,59.99,2126.148
5186,129.98,3766.673
5187,79.96,737.372
5188,320.97,717.99
5189,228.6,2885.852
5190,71.18,1826.567
5191,1630.19,7766.662
5192,164.94,6262.778
5193,109.95,1991.114
5194,69.97,968.24
5195,96.96,1443.387
5196,69.99,0.0
5197,34.99,0.0
5198,365.918,2172.68
5199,239.0,3427.664
5200,1135.59,2870.98
5201,69.99,607.99
5202,1580.73,858.0
5203,59.99,0.0
5204,163.864,2072.99
5205,30.99,1881.842
5206,743.97,9.0
5207,478.97,1793.01
5208,116.0,5186.487
5209,1044.31,6819.089
5210,109.95,2026.332
5211,671.16,2204.057
5212,340.76,2809.677
5213,99.17,2177.18
5214,69.97,2255.594
5215,144.95,2256.608
5216,63.98,1214.19
5217,112.49,664.19
5218,375.671,3870.595
5219,918.96,4045.87
5220,56.04,2231.31
5221,1299.54,11597.9
5222,316.18,2456.5
5223,63.17,1595.909
5224,71.98,895.587
5225,2080.18,4216.611
5226,2714.42,1420.15
5227,75.99,2097.124
5228,87.98,1605.3
5229,28.99,1124.78
5230,573.99,25.98
5231,539.99,1431.97
5232,44.99,3056.23
5233,59.99,3809.98
5234,734.97,1662.95
5235,57.98,2.95
5236,113.98,1333.3
5237,49.99,9545.93
5238,16.99,1413.611
5239,33.98,1627.841
5240,37.98,1131.97
5241,30.99,674.0
5242,33.99,0.0
5243,688.97,5064.888
5244,101.96,1668.214
5245,52.97,1921.038
5246,158.94,0.0
5247,1236.32,1711.9
5248,519.98,4121.64
5249,53.99,1494.48
5250,39.98,1374.554
5251,179.46,1642.99
5252,149.99,1954.094
5253,119.95,1326.086
5254,113.98,1862.99
5255,16.99,0.0
5256,225.72,7678.621
5257,1567.96,5071.134
5258,428.37,278.99
5259,2161.44,4948.0
5260,44.99,2880.02
5261,1098.57,32.0
5262,87.26,711.99
5263,759.98,1239.99
5264,97.97,1612.93
5265,28.99,2808.89
5266,34.99,1207.982
5267,164.99,2278.98
5268,57.0,1390.07
5269,163.95,1381.459
5270,63.98,614.537
5271,66.98,8.0
5272,1122.07,1998.794
5273,164.95,882.0
5274,205.99,3368.95
5275,199.98,2598.02
5276,134.98,3071.387
5277,79.98,663.772
5278,99.95,3334.697
5279,120.98,4085.5
5280,349.95,744.0
5281,688.97,6166.95
5282,161.99,1606.99
5283,39.99,3623.804
5284,708.97,1909.611
5285,34.99,2598.148
5286,570.71,0.0
5287,157.96,1284.437
5288,189.96,0.0
5289,518.56,3929.904
5290,53.98,0.0
5291,68.96,800.89
5292,61.16,711.19
5293,180.418,1976.24
5294,42.98,1988.49
5295,89.0,1064.631
5296,98.97,2523.731
5297,488.9,4077.15
5298,328.95,1438.0
5299,59.99,0.0
5300,373.99,6045.831
5301,42.99,2127.74
5302,511.96,3347.466
5303,371.93,458.0
5304,59.99,1535.312
5305,56.99,6512.194
5306,1575.92,4887.501
5307,36.98,2345.229
5308,149.99,2422.97
5309,695.92,825.91
5310,71.98,1216.55
5311,699.98,2034.154
5312,1009.81,12.0
5313,544.95,459.99
5314,1199.97,11597.9
5315,44.99,3206.242
5316,303.24,341.2
5317,1333.43,988.43
5318,239.0,6963.98
5319,179.0,1437.98
5320,22.99,697.05
5321,87.26,1017.14
5322,1444.99,3274.3
5323,429.99,1616.93
5324,1158.95,41.98
5325,357.98,5719.444
5326,36.98,3979.295
5327,19.99,1005.454
5328,59.99,376.6
5329,419.418,2747.455
5330,97.97,223.99
5331,415.97,1063.98
5332,74.97,558.0
5333,71.18,2141.701
5334,59.99,3632.684
5335,57.98,0.0
5336,737.98,4838.907
5337,302.97,634.237
5338,46.98,0.0
5339,357.98,385.0
5340,36.98,896.034
5341,400.95,7421.259
5342,179.99,1388.6
5343,494.97,3404.934
5344,96.96,1471.99
5345,368.97,2163.04
5346,207.97,1434.15
5347,87.26,458.94
5348,66.98,1768.183
5349,39.98,1101.0
5350,1518.94,1709.99
5351,261.28,11597.9
5352,71.99,846.002
5353,328.0,649.28
5354,41.98,844.977
5355,49.99,78.0
5356,132.99,0.0
5357,2105.3,4589.354
5358,984.94,3349.248
5359,336.97,2572.047
5360,57.99,1689.41
5361,99.99,2370.79
5362,140.0,2507.469
5363,19.99,628.737
5364,16.99,681.54
5365,853.96,2100.854
5366,520.95,2503.427
5367,179.0,4419.642
5368,61.98,1293.94
5369,239.0,1853.99
5370,36.98,2311.89
5371,199.99,3809.0
5372,49.99,661.98
5373,234.32,198.99
5374,57.98,5.9
5375,82.96,0.0
5376,344.63,9153.94
5377,44.99,2232.95
5378,991.54,866.9
5379,1146.03,11597.9
5380,59.99,1419.577
5381,209.98,1225.44
5382,288.97,2503.254
5383,189.94,1379.002
5384,140.0,762.99
5385,239.0,1234.99
5386,150.8,3038.97
5387,249.95,3922.52
5388,70.98,469.99
5389,381.11,4012.489
5390,20.99,1479.339
5391,49.99,1718.64
5392,1268.13,3822.59
5393,43.19,586.93
5394,69.99,7750.16
5395,105.97,1388.77
5396,219.98,4784.19
5397,26.99,1772.94
5398,719.97,719.8
5399,97.0,1886.99
5400,1406.98,611.97
5401,8.99,1223.84
5402,87.26,1049.44
5403,228.88,558.07
5404,329.94,11597.9
5405,49.98,800.787
5406,787.98,621.99
5407,82.77,2022.234
5408,1368.53,1839.474
5409,284.98,2087.4
5410,66.0,4580.794
5411,1454.25,4716.284
5412,139.99,5393.259
5413,199.99,2594.97
5414,208.99,1250.96
5415,119.99,4455.96
5416,977.96,2627.93
5417,1007.0,1250.99
5418,200.02,3444.161
5419,379.99,2118.654
5420,52.98,0.0
5421,175.98,1057.98
5422,229.98,4252.261
5423,38.94,542.98
5424,499.99,1958.96
5425,804.45,7590.05
5426,85.49,3158.801
5427,200.94,3657.158
5428,819.74,3872.052
5429,1099.97,8781.601
5430,345.97,1098.76
5431,85.49,2166.98
5432,73.96,4300.861
5433,328.0,1685.652
5434,20.99,949.97
5435,35.99,2355.552
5436,43.98,0.0
5437,140.35,1596.4
5438,99.95,4288.554
5439,195.94,580.98
5440,488.97,1562.094
5441,911.76,6.99
5442,39.08,952.042
5443,577.96,944.621
5444,175.99,10016.086
5445,229.0,621.99
5446,71.18,1279.442
5447,17.99,0.0
5448,239.0,3706.68
5449,119.99,1238.837
5450,109.56,1879.334
5451,120.0,5670.94
5452,199.99,2961.12
5453,749.99,1778.484
5454,257.99,844.87
5455,189.99,3573.677
5456,31.98,20.75
5457,71.18,1620.519
5458,70.96,1689.856
5459,73.16,539.577
5460,427.99,7270.985
5461,130.97,1042.48
5462,15.99,0.0
5463,52.98,399.96
5464,542.39,4257.564
5465,349.59,5152.064
5466,81.24,923.24
5467,31.99,905.537
5468,27.99,0.0
5469,37.98,1007.97
5470,315.98,1293.53
5471,66.98,402.98
5472,140.0,0.0
5473,477.99,2350.547
5474,99.99,0.0
5475,239.0,6.99
5476,1733.18,1253.478
5477,19.99,1383.997
5478,140.0,7867.183
5479,488.0,3400.82
5480,44.99,11597.9
5481,116.32,4537.084
5482,69.99,4577.567
5483,152.97,5553.417
5484,239.0,1171.997
5485,39.99,1670.432
5486,212.28,1098.0
5487,20.99,487.71
5488,2066.91,11597.9
5489,924.01,4714.0
5490,34.99,2371.513
5491,140.0,1133.99
5492,285.98,3122.751
5493,588.79,1130.992
5494,4364.85,5035.707
5495,61.18,1978.974
5496,699.95,2037.514
5497,172.79,3107.71
5498,239.0,0.0
5499,208.93,1651.4
5500,789.88,3010.674
5501,165.98,5.9
5502,54.99,0.0
5503,606.27,1824.01
5504,239.0,741.95
5505,998.0,549.99
5506,58.97,867.98
5507,68.97,953.49
5508,67.96,4186.194
5509,101.67,3293.382
5510,179.0,1099.14
5511,888.97,3733.98
5512,278.97,702.99
5513,239.0,5068.936
5514,139.99,4278.84
5515,171.98,499.01
5516,2306.92,3020.314
5517,199.99,3098.55
5518,139.98,2470.161
5519,61.98,1749.93
5520,299.4,6244.549
5521,137.93,353.94
5522,265.92,5530.491
5523,87.26,308.98
5524,151.99,11.8
5525,75.96,1179.464
5526,588.97,1194.99
5527,209.02,4290.84
5528,140.0,1476.67
5529,57.97,1026.022
5530,23.99,786.86
5531,164.95,4277.597
5532,89.99,4661.54
5533,205.99,11597.9
5534,36.98,410.95
5535,289.98,1321.0
5536,1354.97,11597.9
5537,155.16,1430.16
5538,84.99,3340.25
5539,1266.97,5285.412
5540,699.99,1076.157
5541,101.96,1446.36
5542,239.0,962.99
5543,499.95,4524.988
5544,309.0,871.99
5545,519.99,1457.97
5546,39.98,1151.945
5547,258.0,4625.657
5548,39.98,2110.297
5549,16.99,2486.096
5550,227.98,5116.171
5551,177.6,1064.177
5552,61.18,260.97
5553,101.67,0.0
5554,608.99,499.99
5555,150.16,2195.457
5556,35.98,496.925
5557,368.95,5267.11
5558,203.66,3561.934
5559,39.98,1913.53
5560,31.98,59.99
5561,592.98,8399.849
5562,365.861,3295.521
5563,418.99,6106.076
5564,503.99,3744.492
5565,131.94,1466.419
5566,795.95,1026.264
5567,255.98,3190.024
5568,398.4,5108.92
5569,464.96,3054.435
5570,1054.97,14.98
5571,239.0,2924.129
5572,67.98,1394.99
5573,69.99,538.38
5574,21.99,2395.594
5575,164.97,11597.9
5576,713.97,6714.96
5577,1601.9,11597.9
5578,1454.38,765.0
5579,200.98,7957.462
5580,157.96,1923.87
5581,59.99,1093.614
5582,82.77,2934.997
5583,343.99,5159.28
5584,119.99,8385.688
5585,89.99,4178.87
5586,128.16,1911.732
5587,57.99,1155.92
5588,66.98,2439.47
5589,1027.61,2862.99
5590,96.99,2644.898
5591,71.18,174.0
5592,112.49,925.59
5593,119.99,5049.578
5594,659.15,1820.18
5595,31.49,0.0
5596,39.98,1350.0
5597,199.96,11597.9
5598,287.73,2693.02
5599,908.99,2895.994
5600,93.96,1410.98
5601,59.99,3421.812
5602,129.98,1601.05
5603,968.28,4247.384
5604,72.17,2941.95
5605,547.97,2488.564
5606,137.94,2526.971
5607,115.99,0.0
5608,35.98,1288.46
5609,179.98,1506.504
5610,708.98,3469.6
5611,786.97,4344.091
5612,457.98,558.99
5613,89.0,1045.12
5614,1238.95,955.98
5615,449.99,350.99
5616,19.99,0.0
5617,499.96,2750.18
5618,111.96,3449.334
5619,141.94,25.7
5620,139.99,698.48
5621,375.18,2309.436
5622,239.0,711.98
5623,161.55,3467.468
5624,552.97,720.99
5625,2222.98,5651.98
5626,836.98,1179.92
5627,169.0,1965.99
5628,399.99,211.49
5629,99.99,0.0
5630,881.99,3552.791
5631,69.99,1545.44
5632,128.96,1234.067
5633,66.98,3395.332
5634,89.96,1146.944
5635,189.93,3218.457
5636,30.99,480.0
5637,110.0,7673.56
5638,60.98,1145.82
5639,36.98,3602.37
5640,433.17,1056.419
5641,26.99,184.95
5642,655.98,186.27
5643,39.98,1659.935
5644,331.3,11597.9
5645,119.98,1383.56
5646,61.18,1528.772
5647,733.9,1526.559
5648,487.83,3254.13
5649,563.97,3991.43
5650,51.98,2.95
5651,207.99,6834.55
5652,143.99,604.31
5653,35.99,1357.77
5654,75.96,1666.52
5655,129.139,3199.263
5656,239.0,2435.875
5657,549.99,1549.925
5658,99.99,1329.24
5659,611.94,2124.0
5660,122.97,1588.16
5661,87.99,2265.87
5662,239.0,1236.014
5663,1664.75,1715.524
5664,807.98,1709.847
5665,526.739,3305.374
5666,121.95,3379.61
5667,85.47,753.87
5668,99.99,1943.174
5669,129.95,2871.0
5670,26.99,9.99
5671,105.96,693.5
5672,229.99,440.99
5673,59.99,1336.01
5674,8.99,2293.97
5675,625.97,2530.354
5676,69.98,11597.9
5677,258.98,1371.42
5678,478.0,1644.58
5679,1009.44,5124.114
5680,1277.55,1273.97
5681,115.99,3515.057
5682,468.6,5512.8
5683,19.94,1513.474
5684,259.99,4290.457
5685,156.38,9042.622
5686,59.98,49.0
5687,278.99,4360.19
5688,140.0,1939.17
5689,62.99,989.3
5690,2016.94,3512.13
5691,59.99,515.519
5692,1431.94,2628.464
5693,258.0,2021.71
5694,461.17,1384.17
5695,1282.46,2898.19
5696,472.52,3951.484
5697,248.0,2403.129
5698,788.97,7934.09
5699,939.98,1959.382
5700,80.98,560.98
5701,30.99,1644.97
5702,625.97,2846.828
5703,947.77,5068.77
5704,109.98,1778.95
5705,258.0,6945.36
5706,32.99,1019.894
5707,77.98,741.55
5708,139.99,8509.57
5709,658.96,0.0
5710,506.95,6513.92
5711,239.0,3303.593
5712,614.25,0.0
5713,248.98,3267.377
5714,369.99,2628.814
5715,288.97,889.467
5716,506.96,2633.264
5717,277.99,2198.7
5718,35.98,951.98
5719,17.99,433.614
5720,69.98,2725.096
5721,833.76,581.587
5722,178.55,3521.242
5723,37.98,773.98
5724,145.97,1185.38
5725,92.95,2556.541
5726,229.97,1611.714
5727,115.96,1792.131
5728,110.0,6609.201
5729,453.96,5500.331
5730,69.99,3439.83
5731,49.99,1340.84
5732,1551.26,3581.947
5733,649.98,0.0
5734,956.31,1135.426
5735,139.0,2581.484
5736,239.0,2136.899
5737,1441.46,872.51
5738,175.98,1665.0
5739,784.95,1850.162
5740,734.99,7493.52
5741,1459.95,6.99
5742,82.98,3609.147
5743,150.98,3644.317
5744,852.97,3703.054
5745,110.99,2572.468
5746,193.17,2436.357
5747,193.97,11140.55
5748,30.99,1282.71
5749,139.98,522.587
5750,17.99,620.992
5751,21.99,614.0
5752,61.18,0.0
5753,35.99,742.6
5754,1197.56,636.38
5755,1234.19,858.98
